Sequência;Data oficial;Ofício (antigo);Título;Tipo;Órgão;Ofícios;Cidade;Situação;Criador
1679;17/05/2024;;Implantação de Estufas;Meio Ambiente;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Arapongas - PR;Em andamento;Maria Fatima
1677;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Diamante do Norte - PR;Em andamento;Maria Fatima
1676;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Rio Azul - PR;Em andamento;Maria Fatima
1675;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Marumbi - PR;Em andamento;Maria Fatima
1674;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Itaúna do Sul - PR;Em andamento;Maria Fatima
1673;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Goioerê - PR;Em andamento;Maria Fatima
1672;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Paula Freitas - PR;Em andamento;Maria Fatima
1671;17/05/2024;;Implantação de Estufas;Meio Ambiente;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Apucarana - PR;Em andamento;Maria Fatima
1670;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Sengés - PR;Em andamento;Maria Fatima
1669;17/05/2024;;Implantação de Estufas;Meio Ambiente;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Araucária - PR;Em andamento;Maria Fatima
1668;17/05/2024;;Implantação de Estufas;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Santa Cruz de Monte Castelo - PR;Em andamento;Maria Fatima
1667;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Iguaraçu - PR;Atendido Marcar Entrega;Maria Fatima
1666;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Floresta - PR;Atendido Marcar Entrega;Maria Fatima
1665;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Floraí - PR;Atendido Marcar Entrega;Maria Fatima
1664;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Doutor Camargo - PR;Atendido Marcar Entrega;Maria Fatima
1663;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Colorado - PR;Atendido Marcar Entrega;Maria Fatima
1662;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Atalaia - PR;Atendido Marcar Entrega;Maria Fatima
1661;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Astorga - PR;Atendido Marcar Entrega;Maria Fatima
1660;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maringá - PR;Atendido Marcar Entrega;Maria Fatima
1659;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maringá - PR;Atendido Marcar Entrega;Maria Fatima
1658;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Itambé - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1657;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Lobato - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1656;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Mandaguaçu - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1655;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Mandaguari - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1654;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Marialva - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1652;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Nossa Senhora das Graças - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1651;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Paiçandu - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1650;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santa Fé - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1649;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maringá - PR;Atendido Marcar Entrega;Maria Fatima
1648;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santo Inácio - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1647;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;São Jorge do Ivaí - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1645;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Sarandi - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1644;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Alto Paraná - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1643;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Guairaçá - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1642;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Itaguajé - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1641;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Nova Esperança - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1640;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Paraíso do Norte - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1639;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Paranacity - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1638;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Paranavaí - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1637;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santo Antônio do Caiuá - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1636;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;São Carlos do Ivaí - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1635;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maringá - PR;Atendido Marcar Entrega;Maria Fatima
1634;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;São João do Caiuá - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1633;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Tamboara - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1632;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Tamarana - PR;Atendido Marcar Entrega;Maria Fatima
1631;06/12/2023;;Materiais Esportivos (18 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Terra Rica - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1630;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Sertanópolis - PR;Atendido Marcar Entrega;Maria Fatima
1629;06/12/2023;;Materiais Esportivos (1 ítem);1º Setor;Secretaria de Estado do Esporte - SEES;;Pato Branco - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1628;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Rolândia - PR;Atendido Marcar Entrega;Maria Fatima
1627;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Primeiro de Maio - PR;Atendido Marcar Entrega;Maria Fatima
1625;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Prado Ferreira - PR;Atendido Marcar Entrega;Maria Fatima
1624;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Conselheiro Mairinck - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1623;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Porecatu - PR;Atendido Marcar Entrega;Maria Fatima
1622;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Curiúva - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1621;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Figueira - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1620;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Lupionópolis - PR;Atendido Marcar Entrega;Maria Fatima
1619;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Ibaiti - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1618;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Jaboti - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1617;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Londrina - PR;Atendido Marcar Entrega;Maria Fatima
1616;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Japira - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1615;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Sapopema - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1614;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Jaguapitã - PR;Atendido Marcar Entrega;Maria Fatima
1613;06/12/2023;;Materiais Esportivos (29 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Pinhalão - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1611;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Londrina - PR;Atendido Marcar Entrega;Maria Fatima
1610;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Ibiporã - PR;Atendido Marcar Entrega;Maria Fatima
1609;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Guaraci - PR;Atendido Marcar Entrega;Maria Fatima
1608;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Florestópolis - PR;Atendido Marcar Entrega;Maria Fatima
1607;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Centenário do Sul - PR;Atendido Marcar Entrega;Maria Fatima
1606;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Cambé - PR;Atendido Marcar Entrega;Maria Fatima
1604;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Cafeara - PR;Atendido Marcar Entrega;Maria Fatima
1603;06/12/2023;;Materiais Esportivos (1 ítem);1º Setor;Secretaria de Estado do Esporte - SEES;;Ponta Grossa - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1602;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Bela Vista do Paraíso - PR;Atendido Marcar Entrega;Maria Fatima
1601;06/12/2023;;Materiais Esportivos (16 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Alvorada do Sul - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1599;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;São Pedro do Paraná - PR;Atendido Marcar Entrega;Maria Fatima
1597;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santa Mônica - PR;Atendido Marcar Entrega;Maria Fatima
1595;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Querência do Norte - PR;Atendido Marcar Entrega;Maria Fatima
1594;06/12/2023;;Materiais Esportivos (148 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Apucarana - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1593;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santa Isabel do Ivaí - PR;Atendido Marcar Entrega;Maria Fatima
1592;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santa Cruz de Monte Castelo - PR;Atendido Marcar Entrega;Maria Fatima
1591;06/12/2023;;Materiais Esportivos (44 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Cianorte - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1589;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Planaltina do Paraná - PR;Atendido Marcar Entrega;Maria Fatima
1587;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Nova Londrina - PR;Atendido Marcar Entrega;Maria Fatima
1586;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Marilena - PR;Atendido Marcar Entrega;Maria Fatima
1585;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Loanda - PR;Atendido Marcar Entrega;Maria Fatima
1582;06/12/2023;;Materiais Esportivos (19 Itens);1º Setor;Secretaria de Estado do Esporte - SEES;;Itaúna do Sul - PR;Atendido Marcar Entrega;Maria Fatima
1580;06/12/2023;;Materiais Esportivos (19 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Diamante do Norte - PR;Atendido Marcar Entrega;Maria Fatima
1578;06/12/2023;;Materiais Esportivos (24 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Santo Antônio da Platina - PR;Atendido Marcar Entrega;Maria Fatima
1577;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maringá - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1576;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Ribeirão do Pinhal - PR;Atendido Marcar Entrega;Maria Fatima
1575;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Ribeirão Claro - PR;Atendido Marcar Entrega;Maria Fatima
1574;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Umuarama - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1573;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Jundiaí do Sul - PR;Atendido Marcar Entrega;Maria Fatima
1572;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Joaquim Távora - PR;Atendido Marcar Entrega;Maria Fatima
1571;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Jacarezinho - PR;Atendido Marcar Entrega;Maria Fatima
1570;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Tapira - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1569;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Carlópolis - PR;Atendido Marcar Entrega;Maria Fatima
1568;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Pérola - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1567;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Cambará - PR;Atendido Marcar Entrega;Maria Fatima
1566;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Nova Olímpia - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1565;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Maria Helena - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1564;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Barra do Jacaré - PR;Atendido Marcar Entrega;Maria Fatima
1563;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Ivaté - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1562;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Andirá - PR;Atendido Marcar Entrega;Maria Fatima
1561;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Iporã - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1559;06/12/2023;;Materiais Esportivos (23 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Abatiá - PR;Atendido Marcar Entrega;Maria Fatima
1558;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Icaraíma - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1557;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Douradina - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
1556;06/12/2023;;Materiais Esportivos (1 ítem);1º Setor;Secretaria de Estado do Esporte - SEES;;Guarapuava - PR;Atendido Marcar Entrega;Maria Fatima
1555;06/12/2023;;Materiais Esportivos (15 ítens);1º Setor;Secretaria de Estado do Esporte - SEES;;Cruzeiro do Oeste - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
